gene,LR_stat,pvalue,padj
ENSG00000280419,0.9395557335336795,0.33239212181368044,0.3820212950356757
ENSG00000259066,0.9395079632906886,0.33240441303430934,0.38202192100861576
ENSG00000151692,0.9393299926436789,0.33245020998288466,0.38206105265427664
ENSG00000255307,0.939135016890593,0.3325003924916713,0.382105221364457
ENSG00000260677,0.9379297677646121,0.3328108217028089,0.3824484485855182
ENSG00000283930,0.9368809643276025,0.3330812707736981,0.38274571013010417
ENSG00000231507,0.9365954333707304,0.33315494982723026,0.38281684903653973
ENSG00000223845,0.9363268546930776,0.33322427433018287,0.3828829794292753
ENSG00000133874,0.9354287535891593,0.3334562286490366,0.38313596425097934
ENSG00000116157,0.935178140081534,0.333520993550981,0.38319683997262083
ENSG00000198015,0.9344834911316173,0.3337005963172107,0.3833896489712201
ENSG00000157315,0.9342505563186987,0.3337608509570779,0.3834453297592938
ENSG00000285704,0.934182420524812,0.33377847879665296,0.3834520360106237
ENSG00000149489,0.9340481667639775,0.3338132160700477,0.3834558863528091
ENSG00000231035,0.9340928634359572,0.333801650565421,0.3834558863528091
ENSG00000130540,0.9340327616993387,0.3338172023375171,0.3834558863528091
ENSG00000256060,0.9332475233679561,0.33402047755603026,0.38367583693275936
ENSG00000072315,0.933136157307507,0.334049320356346,0.38369541557636094
ENSG00000226660,0.9325574352940741,0.334199257698446,0.3838501862726773
ENSG00000230982,0.9325249724659194,0.33420767094573306,0.3838501862726773
ENSG00000226608,0.9322051850534755,0.3342905639595477,0.3839318332129961
ENSG00000241490,0.9321368643510434,0.3343082771267865,0.3839386181480808
ENSG00000251686,0.931078852235441,0.33458274283573713,0.38424026139707773
ENSG00000270971,0.9309635988505861,0.33461265964507725,0.384261049328291
ENSG00000171522,0.9306069910245499,0.33470524850234445,0.38435380430751903
ENSG00000211952,0.9304790214843877,0.33473848257803174,0.38436482471499306
ENSG00000286416,0.9305084233453675,0.3347308464356537,0.38436482471499306
ENSG00000229132,0.9303823685845153,0.33476358655233873,0.3843800791503728
ENSG00000105409,0.9296533164448556,0.3349530267864615,0.3845798852901442
ENSG00000258352,0.9296216753804923,0.334961251790438,0.3845798852901442
ENSG00000231621,0.9292004517083986,0.3350707734141651,0.3846508412501678
ENSG00000278030,0.929314183588108,0.33504119746945327,0.3846508412501678
ENSG00000085063,0.9292648666489617,0.3350540218974293,0.3846508412501678
ENSG00000268047,0.9291774081670849,0.3350767663063105,0.3846508412501678
ENSG00000229870,0.9291565537188187,0.33508219000856354,0.3846508412501678
ENSG00000241532,0.9289157675231808,0.33514482077184005,0.3846985551424571
ENSG00000163032,0.928905803230242,0.3351474129159104,0.3846985551424571
ENSG00000225308,0.9286665599636558,0.33520965850216244,0.3847564238655794
ENSG00000236723,0.9285905565447995,0.33522943607750033,0.38476554508955235
ENSG00000110203,0.9284665634404471,0.3352617048578944,0.3847822630790075
ENSG00000125650,0.9284436647312719,0.3352676646230193,0.3847822630790075
ENSG00000172403,0.9280498451056233,0.3353701848322666,0.384886341700719
ENSG00000255524,0.9268750288763492,0.3356762655497553,0.3852240201915785
ENSG00000273962,0.9267718494280012,0.33570316526055005,0.38524129642214566
ENSG00000198939,0.9265807702672498,0.3357529887519733,0.3852848770400365
ENSG00000262503,0.926443196133378,0.3357888670482991,0.38531245269016945
ENSG00000257738,0.9256905504753757,0.3359852422311191,0.3855241875539094
ENSG00000229402,0.9254869082679643,0.33603840159744297,0.38557158117245416
ENSG00000139626,0.9252081492246202,0.33611118794653827,0.38564149071784504
ENSG00000112701,0.9248621273403582,0.33620156656389627,0.38573157933362856
ENSG00000158482,0.9242434303819576,0.3363632472409547,0.38590346515575996
ENSG00000275074,0.9236488278271723,0.33651872961725054,0.3860682279036342
ENSG00000185689,0.923130371447328,0.33665437915050317,0.38621022677105593
ENSG00000260097,0.9230449403379664,0.3366767384762259,0.3862222535705051
ENSG00000101888,0.9217204382667329,0.3370236464902669,0.38660657582295016
ENSG00000246228,0.9207099908818419,0.33728862088442374,0.386896886583071
ENSG00000180332,0.9186702973636408,0.3378243511283701,0.38749774441494206
ENSG00000139352,0.9185471839336335,0.3378567236744084,0.38752120925933237
ENSG00000275464,0.9178408425689065,0.3380425358618982,0.3877206613049075
ENSG00000196526,0.9168743705461804,0.3382970010483081,0.3879988386265015
ENSG00000239605,0.9164043470641018,0.33842084781416054,0.38811350633373753
ENSG00000248202,0.9164112978903813,0.3384190158934348,0.38811350633373753
ENSG00000100038,0.9159597749811679,0.33853804440016627,0.38823422123425394
ENSG00000124721,0.9157239065507828,0.33860024536414,0.3882918610625022
ENSG00000273489,0.915438584746453,0.33867550821150033,0.38836447509094935
ENSG00000281379,0.9145163349213008,0.33891893515426164,0.3886299135846166
ENSG00000157911,0.9143041038384867,0.33897498660599434,0.3886667788182255
ENSG00000007350,0.9143451245726222,0.338964151822901,0.3886667788182255
ENSG00000134955,0.9140617091224115,0.3390390196830481,0.388726493852709
ENSG00000246308,0.9134930752042572,0.33918929871639714,0.3888850868241792
ENSG00000273691,0.9133406802456915,0.33922958898807537,0.38891756946699285
ENSG00000258529,0.9132940758123294,0.3392419115806219,0.38891798676061
ENSG00000280890,0.9125769200573401,0.3394316092948381,0.38912174547875233
ENSG00000270390,0.9123608190683269,0.33948879897871387,0.3891735890160639
ENSG00000248515,0.9120161843897414,0.3395800310494045,0.3892644520739041
ENSG00000094914,0.9113626854404597,0.3397531165411247,0.3894491349270569
ENSG00000188706,0.911284192422636,0.3397739141521889,0.3894592477375493
ENSG00000163545,0.9110250258703203,0.3398425954149748,0.3895242436063231
ENSG00000160336,0.9109388746490559,0.33986543033007355,0.38953668811258685
ENSG00000125351,0.910803437082322,0.3399013330685699,0.38956410889681525
ENSG00000216904,0.9107251299516695,0.33992209359825487,0.3895741737323341
ENSG00000144827,0.9102627938258772,0.34004470140258414,0.38970095774948343
ENSG00000144290,0.9097194904911198,0.34018885709529734,0.38984244580239474
ENSG00000176809,0.9097071404135466,0.34019213492011446,0.38984244580239474
ENSG00000171951,0.9093768619300423,0.3402798096497886,0.3899291768940638
ENSG00000243715,0.9092569035198003,0.34031166097368304,0.3899519356700063
ENSG00000115307,0.908842705267726,0.34042166962419845,0.3900642475960322
ENSG00000260082,0.90876255049222,0.3404429637932633,0.39007490376566056
ENSG00000279399,0.9086161907965221,0.3404818507942086,0.3901057161010834
ENSG00000156510,0.9083234929802888,0.34055963699738956,0.39018109330053913
ENSG00000224905,0.9081268182696189,0.34061191791926526,0.3902272446743349
ENSG00000102805,0.9077010547153878,0.3407251332413674,0.3903432007635533
ENSG00000280310,0.9076459807966335,0.3407397817163292,0.3903462320257303
ENSG00000151287,0.9074408501880122,0.3407943494958641,0.3903949924024126
ENSG00000250215,0.9073459680200009,0.3408195935370578,0.39041015888880964
ENSG00000287837,0.906775637760553,0.34097138681490413,0.39057028183975456
ENSG00000284554,0.906434280418107,0.3410622825502759,0.39066064005565004
ENSG00000287368,0.9053262281400555,0.3413575567902868,0.390985083536441
ENSG00000286819,0.9047819358109207,0.3415027261716881,0.39113758269257404
ENSG00000178229,0.904715499396432,0.3415204512668715,0.3911441088921396
ENSG00000162729,0.9045839193730987,0.3415555601984198,0.3911567690954648
ENSG00000148204,0.9046081738513715,0.3415490881147279,0.3911567690954648
ENSG00000255172,0.9039601714961785,0.34172205835364167,0.39133366603673136
ENSG00000020256,0.9029736949243287,0.34198560372237846,0.3916216832485631
ENSG00000197520,0.9021829490120736,0.3421970559181168,0.3918500282584766
ENSG00000173627,0.9010952386204958,0.3424882071097581,0.3921558100068145
ENSG00000230424,0.9010974097166294,0.3424876256322373,0.3921558100068145
ENSG00000270878,0.9008932202123493,0.34254231886181846,0.3922039604993684
ENSG00000259626,0.8994846928971909,0.34291992149390077,0.3925948423566248
ENSG00000276557,0.8995151521830365,0.34291174992793655,0.3925948423566248
ENSG00000138617,0.8995186838369971,0.34291080247875544,0.3925948423566248
ENSG00000088930,0.8994019463584796,0.34294212192289997,0.39259817511462913
ENSG00000117594,0.8993838545800267,0.3429469761032993,0.39259817511462913
ENSG00000224931,0.8991829267379995,0.3430008930131897,0.39264607682418007
ENSG00000160963,0.8991136813378681,0.3430194769515783,0.3926535295983679
ENSG00000120057,0.8984860339645873,0.3431879856744492,0.39283259433001677
ENSG00000143314,0.8983495967680222,0.3432246306744574,0.3928607130114632
ENSG00000269386,0.8978406044602326,0.3433613850580176,0.39300341257326843
ENSG00000223650,0.897751032254217,0.34338545863707615,0.39301713481594197
ENSG00000258545,0.8976569988984029,0.34341073365470987,0.3930322311345184
ENSG00000177174,0.8972122292881135,0.3435303163448552,0.39315525735184503
ENSG00000225676,0.8970004092764846,0.343587286963404,0.3932043073846566
ENSG00000115129,0.8969629769872168,0.34359735599177654,0.3932043073846566
ENSG00000249839,0.8960407359245665,0.3438455584317657,0.39347449863891215
ENSG00000226159,0.8951263402321489,0.34409188866513873,0.3937425285235439
ENSG00000232578,0.8933879904840079,0.3445608430811572,0.39426527825928487
ENSG00000228000,0.8930799918074256,0.3446440219484288,0.39434658135336875
ENSG00000188610,0.8927019816380148,0.34474614540835335,0.3944495546358876
ENSG00000256937,0.8922104215612411,0.3448790068067362,0.39458768898394636
ENSG00000215174,0.8920561330974832,0.34492072297130316,0.3946215349494379
ENSG00000250959,0.891955849924245,0.3449478409682939,0.3946386774535074
ENSG00000105088,0.8915415441798811,0.3450599057153483,0.39475299893325444
ENSG00000176900,0.8914457278988466,0.34508582988586856,0.3947687699021498
ENSG00000285872,0.8911516450749827,0.3451654137541186,0.39484592283191855
ENSG00000286630,0.8908018194599512,0.34526011492651154,0.3949264722017448
ENSG00000254783,0.8908172135261988,0.3452559468645703,0.3949264722017448
ENSG00000286174,0.890265613151858,0.34540533942016527,0.39507869196435885
ENSG00000278921,0.890167613318964,0.34543189033394717,0.39509516555675
ENSG00000258872,0.8899795416213035,0.34548285199038975,0.3951395573213102
ENSG00000156239,0.8899148286513238,0.3455003895720121,0.39514571914689045
ENSG00000253138,0.8886457393491962,0.34584456369017447,0.3955115303583886
ENSG00000259558,0.8886480164200453,0.34584394573811783,0.3955115303583886
ENSG00000285741,0.8882172099426575,0.3459608847336997,0.39563064430216893
ENSG00000242290,0.8877677167709973,0.3460829531802141,0.39575632219855567
ENSG00000286002,0.887459864355877,0.3461665900417604,0.39582912202137077
ENSG00000264685,0.887443790300633,0.34617095776802864,0.39582912202137077
ENSG00000271976,0.8866911927890794,0.3463755411113679,0.3960491280112473
ENSG00000172878,0.8860678103412419,0.34654512318170605,0.3962218776938656
ENSG00000125895,0.8860462497523169,0.3465509904373042,0.3962218776938656
ENSG00000287317,0.8855433531240552,0.34668788126108785,0.39636445455857056
ENSG00000270228,0.8849270377995592,0.3468557451684575,0.3965424313413919
ENSG00000244073,0.8848219771910035,0.3468843711955891,0.39656121766109914
ENSG00000178338,0.8835200834544281,0.3472393661803014,0.3969530973642575
ENSG00000144120,0.883368201743216,0.3472808127452267,0.3969865234481639
ENSG00000233010,0.8826932838167197,0.3474650703590616,0.397183192795241
ENSG00000162444,0.8824744796817003,0.3475248339854031,0.39723754572168146
ENSG00000272540,0.8821313771741711,0.3476185762529962,0.39733073267845015
ENSG00000197930,0.8819116219368824,0.34767863567948265,0.3973854146892576
ENSG00000081985,0.8816557918118869,0.3477485721670609,0.3974332041298642
ENSG00000253687,0.8817070011287045,0.3477345715064962,0.3974332041298642
ENSG00000211786,0.8816245695689706,0.34775710872404975,0.3974332041298642
ENSG00000267706,0.8814174992533953,0.3478137315723975,0.39748394750852173
ENSG00000122679,0.8812087816509893,0.34787081753187044,0.39753521654912294
ENSG00000235481,0.8810942730256832,0.34790214197398384,0.39755704361482436
ENSG00000280135,0.8803037256464109,0.34811850491692686,0.39779031014048327
ENSG00000288612,0.8802382134646553,0.3481364429791802,0.39779683081192113
ENSG00000237984,0.8787121621744666,0.3485546505256677,0.3982607014157244
ENSG00000259395,0.8782453299383954,0.34868272012336643,0.39839303765641243
ENSG00000281856,0.8779910575373343,0.3487525034809241,0.3984587710594279
ENSG00000276136,0.8777841442738732,0.34880930344613625,0.3985096665030297
ENSG00000226752,0.8762298124358544,0.3492363868712963,0.39898358709482207
ENSG00000277734,0.8761445063518677,0.3492598469792183,0.3989933382344704
ENSG00000280136,0.8761095571248042,0.34926945901842255,0.3989933382344704
ENSG00000140395,0.8756926472884248,0.349384148917125,0.3990963187482961
ENSG00000217539,0.8757034178822606,0.34938118533398144,0.3990963187482961
ENSG00000184162,0.8754203455086247,0.349459085482409,0.3991678975154153
ENSG00000260303,0.8751051538270356,0.3495458525064685,0.3992529840626337
ENSG00000104998,0.8737227607255345,0.34992674864267015,0.39967400854663615
ENSG00000259897,0.873308189661636,0.35004108708739023,0.399790561343498
ENSG00000226763,0.8732117487370162,0.35006769272446014,0.3997928680262982
ENSG00000132485,0.8732267564119299,0.35006355230179853,0.3997928680262982
ENSG00000287274,0.8723011274814241,0.3503190460833212,0.40006587599978133
ENSG00000249855,0.8721621908641163,0.3503574175293619,0.40009564706941636
ENSG00000218194,0.8719090877636304,0.35042733412648763,0.4001614382184562
ENSG00000228334,0.870696578255524,0.35076253851640404,0.40053015265020514
ENSG00000242208,0.8702489355464142,0.35088640198527477,0.40065752283424994
ENSG00000042493,0.8700906169087234,0.3509302232741943,0.4006934916028279
ENSG00000286875,0.8693095890418205,0.3511465144875673,0.4009263777617141
ENSG00000283809,0.8692288696179258,0.35116887859405777,0.400937836392345
ENSG00000281721,0.8687990443248541,0.3512879985930242,0.40105975883740547
ENSG00000137101,0.8686659293037686,0.35132490070631217,0.40108780920316933
ENSG00000100084,0.8679240608796973,0.35153065810435513,0.401308623380716
ENSG00000260392,0.8677465756033692,0.35157990804287054,0.4013507588672904
ENSG00000180139,0.8676506532764134,0.3516065292018926,0.4013670601159688
ENSG00000272505,0.8673887113698265,0.3516792394921663,0.401435970192841
ENSG00000189433,0.8657482027643506,0.3521350814316274,0.40194219845287754
ENSG00000213075,0.8656328624891745,0.3521671609178998,0.4019647073797753
ENSG00000041353,0.8655529642743738,0.3521893852737783,0.4019759664446486
ENSG00000136270,0.8650688150136037,0.3523240963760663,0.4021156084345474
ENSG00000228168,0.8633413683227431,0.35280531968723305,0.40264976485473697
ENSG00000224415,0.8632999343647229,0.35281687316479426,0.40264976485473697
ENSG00000143799,0.8630775784821292,0.3528788838809126,0.40270640260983365
ENSG00000278766,0.861169196084321,0.3534117071232169,0.4033003101533829
ENSG00000232284,0.8608047152483779,0.35351359571056196,0.40338827268162153
ENSG00000272630,0.8608400155599835,0.35350372594965085,0.40338827268162153
ENSG00000164081,0.8604853080200218,0.3536029172278603,0.40347603936862225
ENSG00000287091,0.8602373963715866,0.353672266428644,0.40354101143010773
ENSG00000185418,0.8594752582023977,0.35388557849504365,0.40377023518859845
ENSG00000101752,0.8585628286578704,0.35414118648309456,0.4040476992388424
ENSG00000272604,0.8579893398432458,0.35430197285640685,0.4042169634896536
ENSG00000196388,0.8578286567008384,0.3543470407437125,0.4042479003639999
ENSG00000255424,0.8578040272101685,0.35435394943659393,0.4042479003639999
ENSG00000184005,0.8568357405997591,0.35462570467729027,0.40454372891068907
ENSG00000265836,0.8557781963531175,0.35492283653316803,0.4048630517893986
ENSG00000241984,0.8557508548924261,0.3549305230172666,0.4048630517893986
ENSG00000132703,0.8555936095833385,0.35497473369590316,0.4048992806277414
ENSG00000110063,0.8553018616657443,0.3550567807471946,0.4049786631873273
ENSG00000134371,0.8544752222991604,0.355289394150867,0.405215559409942
ENSG00000174586,0.8545127414528315,0.35527883187309894,0.405215559409942
ENSG00000196081,0.8543068165206525,0.3553368085297949,0.4052554245688732
ENSG00000226148,0.8541097889675032,0.35539229232508984,0.40530448963763976
ENSG00000283443,0.8535049141959872,0.3555627017824742,0.4054703947322706
ENSG00000287125,0.8535431046363645,0.3555519392003762,0.4054703947322706
ENSG00000131484,0.8532366594797588,0.355638312165242,0.4055423979045582
ENSG00000287173,0.8519855906919208,0.3559912300414194,0.4059306049369602
ENSG00000196562,0.8519354835808073,0.3560053749065567,0.4059325013221737
ENSG00000231475,0.8506338368759229,0.35637309022938424,0.40633753954492985
ENSG00000286964,0.8498289028305904,0.35660074482724935,0.4065686037956811
ENSG00000172238,0.8498611122263141,0.35659163140945127,0.4065686037956811
ENSG00000268883,0.8493111260642734,0.35674728991367566,0.4067214247554007
ENSG00000215197,0.848812401042555,0.3568885209582108,0.40686817676597364
ENSG00000264924,0.8484511330196889,0.3569908742709256,0.4069705977649692
ENSG00000235290,0.8482464953543792,0.35704886943836855,0.4070224449463571
ENSG00000213231,0.8480780668742891,0.3570966124729562,0.40706260185227766
ENSG00000232283,0.8476143142103649,0.35722811390820175,0.4071982307147502
ENSG00000285859,0.8471982563618627,0.3573461476060966,0.40731849896416217
ENSG00000099326,0.8468530916730156,0.3574441098793544,0.40740160305237133
ENSG00000132718,0.8468752859176961,0.35743780975199113,0.40740160305237133
ENSG00000134294,0.8465418791563358,0.35753246769418934,0.4074880292395453
ENSG00000118307,0.8460629075925363,0.35766851338486594,0.40762879844065775
ENSG00000116954,0.8457561320494386,0.3577556863719983,0.407699573627799
ENSG00000288571,0.8457860895025338,0.357747172410786,0.407699573627799
ENSG00000122140,0.8454154901513493,0.3578525169812683,0.40779563254720935
ENSG00000185252,0.8449086714676101,0.35799665152426163,0.40794558867806713
ENSG00000014914,0.8447970575759406,0.3580284041985343,0.4079674770100814
ENSG00000116514,0.844680315490024,0.3580616199167911,0.4079910308644762
ENSG00000157322,0.8431618480148645,0.3584940437143017,0.40846944223370074
ENSG00000226989,0.8427748618490356,0.3586043630460989,0.40858082591736367
ENSG00000260307,0.8426958537599369,0.3586268918616037,0.40859217996577596
ENSG00000111186,0.8423093268406272,0.358737136399379,0.40869112944185565
ENSG00000244176,0.8423032346817568,0.35873887436740215,0.40869112944185565
ENSG00000078140,0.841380646052124,0.3590022037125522,0.4089624739619469
ENSG00000076554,0.8414156247610329,0.35899221508580303,0.4089624739619469
ENSG00000108786,0.8410759559652586,0.3590892281153356,0.40904728114770383
ENSG00000258948,0.8397244637159361,0.3594755862185741,0.4094730487548761
ENSG00000287128,0.8396007732804392,0.3595109748163403,0.4094990166355078
ENSG00000137992,0.8395472553233726,0.35952628812081955,0.40950211684465004
ENSG00000147535,0.8388132329309571,0.3597364074923134,0.4097270940836666
ENSG00000254701,0.8373775564053454,0.36014786965732726,0.41018136988252835
ENSG00000006695,0.8371282754023766,0.36021937915977564,0.41024844687751166
ENSG00000137692,0.8366675407430556,0.36035159839601916,0.4103846581586068
ENSG00000163138,0.8365916940419815,0.3603733708976372,0.41039508258046636
ENSG00000072364,0.8358747982425488,0.3605792520840615,0.4106007855839583
ENSG00000105341,0.835900311935962,0.3605719221715279,0.4106007855839583
ENSG00000274363,0.8353191262285755,0.3607389438780594,0.41076824805862006
ENSG00000132676,0.8350223673739561,0.3608242678559813,0.41085102020909686
ENSG00000205220,0.8340950840450446,0.3610910593455874,0.4111404065412314
ENSG00000065675,0.8335463555988111,0.3612490638037339,0.41129151244617657
ENSG00000188493,0.8335498124783073,0.36124806810876886,0.41129151244617657
ENSG00000287649,0.8334160151585926,0.3612866088989225,0.41131985908460256
ENSG00000271271,0.833355034833417,0.36130417637852597,0.4113254602927301
ENSG00000164695,0.8330151171920432,0.36140212293969964,0.41142256518639425
ENSG00000101327,0.8328911892671387,0.3614378416259335,0.41144882513768805
ENSG00000228559,0.832813450921931,0.3614602499705242,0.4114599317305351
ENSG00000246067,0.8326864775697798,0.3614968545973073,0.41148719699043185
ENSG00000285640,0.8321239757048308,0.36165907749175963,0.4116574449876455
ENSG00000286151,0.831839793518625,0.36174107249998066,0.41172830070698524
ENSG00000105676,0.8318204752432706,0.36174664732800554,0.41172830070698524
ENSG00000253704,0.8304933266191118,0.36212991726327715,0.4121501021605004
ENSG00000230665,0.8300690254406379,0.3622525703402262,0.4122464165653592
ENSG00000106460,0.8301531301194037,0.3622282535758007,0.4122464165653592
ENSG00000156599,0.8300857963736341,0.36224772126443305,0.4122464165653592
ENSG00000204792,0.829485657304858,0.3624212987197569,0.4124239993339142
ENSG00000206561,0.8294117760480856,0.3624426752429526,0.4124338937806614
ENSG00000151292,0.8290802239699752,0.36253862671687975,0.4125286455367679
ENSG00000100285,0.8286550843758766,0.36266171386390844,0.4126542669610954
ENSG00000108439,0.8281345072580921,0.3628125109066268,0.41281140816937745
ENSG00000237417,0.8278700121206404,0.362889161159746,0.41288417643567243
ENSG00000286481,0.8268623927415074,0.36318137274946516,0.4132021901192271
ENSG00000267529,0.825856248825377,0.36347348118283895,0.41352006419325155
ENSG00000257386,0.8257173554908717,0.3635138308704198,0.41355150269590346
ENSG00000219085,0.8255172942545503,0.3635719612411241,0.4136031664853728
ENSG00000164163,0.8253466738625513,0.3636215473555,0.41364510696755996
ENSG00000236810,0.8250600434131328,0.3637048696589129,0.41372542046334965
ENSG00000144959,0.8248729177709205,0.3637592805732872,0.41377284190145314
ENSG00000225231,0.8246141703099394,0.363834535669905,0.41384396925911615
ENSG00000281376,0.8234500232646768,0.3641733873113451,0.41420042324052475
ENSG00000151224,0.8234820380517658,0.36416406283475466,0.41420042324052475
ENSG00000286510,0.8231250728665496,0.36426804954544834,0.41429360053565556
ENSG00000196586,0.8224098885101063,0.36447651199800135,0.4145161953839348
ENSG00000253146,0.8218834225218868,0.3646300722689959,0.4146763370399792
ENSG00000255510,0.8214549808692724,0.3647551068242534,0.41480402769908276
ENSG00000287032,0.8212287387416717,0.3648211563109054,0.41486463322295414
ENSG00000125962,0.8193040456836542,0.36538372510122896,0.41548984292804786
ENSG00000109929,0.8185725386957705,0.3655978527677538,0.41570426430714247
ENSG00000119431,0.8186085051960826,0.3655873205405835,0.41570426430714247
ENSG00000184995,0.8162804723403042,0.3662699176034462,0.4164538775757535
ENSG00000189089,0.8158746880667455,0.36638907762279116,0.416574800113565
ENSG00000248318,0.8147912452196424,0.3667074983349582,0.4169222604736763
ENSG00000007168,0.8147081437806053,0.36673193747157107,0.41693547054640406
ENSG00000143373,0.8143438283535309,0.36683910496917227,0.41704272981464047
ENSG00000092439,0.8141468086447992,0.36689707866404475,0.41707947821706676
ENSG00000152219,0.8141740278808045,0.3668890685570684,0.41707947821706676
ENSG00000107819,0.8136908733387277,0.3670312879344714,0.41721746054543435
ENSG00000235903,0.8133965046579054,0.3671179746329578,0.41730141452633795
ENSG00000261187,0.8131707574206128,0.36718447272725974,0.41736241514175665
ENSG00000100373,0.8120759856854222,0.3675071958684527,0.4177146410384727
ENSG00000280300,0.8115216748480998,0.36767074918670006,0.417885933635628
ENSG00000235033,0.8100527717745825,0.3681046491636514,0.4183567456820711
ENSG00000267466,0.8100322579036381,0.36811071380721194,0.4183567456820711
ENSG00000186197,0.8099482043532807,0.36813556453396423,0.4183703683046296
ENSG00000173698,0.809812247702825,0.3681757655351032,0.41840143429773663
ENSG00000275332,0.8097185868028278,0.3682034636653999,0.41841829013334275
ENSG00000137760,0.8094529486319957,0.36828203602602605,0.4184929551236345
ENSG00000146072,0.8091059983895315,0.36838469459313106,0.4185949840172533
ENSG00000066654,0.8088906817114386,0.36844842433591896,0.41865277256141276
ENSG00000102984,0.808844624496699,0.36846205840918855,0.41865363740990214
ENSG00000286536,0.808017421682946,0.36870705048763597,0.4189173664043774
ENSG00000181017,0.807894016774061,0.36874361866940975,0.41894427830101466
ENSG00000181625,0.8075124595905673,0.3688567162367934,0.4190581333561446
ENSG00000241095,0.8063307598922258,0.36920729109514316,0.41944176899417496
ENSG00000152944,0.8060436291548764,0.3692925442545053,0.4195239668941254
ENSG00000248415,0.8055190637173365,0.36944836595786334,0.41968632357684976
ENSG00000203565,0.8052135436724553,0.3695391626402508,0.4197748043096834
ENSG00000164749,0.804482490744573,0.3697565485748222,0.4200070718015566
ENSG00000233327,0.8022864433087388,0.3704106385973678,0.42073535863591766
ENSG00000228340,0.8015899257274719,0.37061843262272254,0.4209566816525052
ENSG00000081479,0.8013130204286645,0.37070108773938115,0.4210358586107478
ENSG00000142546,0.8012423788473004,0.37072217808558916,0.4210451082835526
ENSG00000235159,0.800877775361471,0.3708310586485174,0.42115406095010066
ENSG00000177673,0.8004332932968209,0.37096385352499783,0.42129016462408697
ENSG00000167720,0.7999084771326658,0.3711207347623692,0.4214536118423693
ENSG00000236021,0.7996656669778252,0.37119334839571494,0.42152135467458507
ENSG00000198265,0.7994882716605927,0.37124641192690855,0.4215668927614148
ENSG00000176974,0.7993358386578038,0.37129201704691317,0.4216039586047872
ENSG00000250500,0.7991366829273002,0.371351612528832,0.4216569074318369
ENSG00000219773,0.7986432184417755,0.3714993347228347,0.42180991390063993
ENSG00000168269,0.7983010808650419,0.37160180429775147,0.4219115304905556
ENSG00000232186,0.7980427331820862,0.37167920512327846,0.42198467826913116
ENSG00000226839,0.795897660182796,0.37232273897016854,0.42270055563736025
ENSG00000162433,0.7957466223060103,0.3723681098652746,0.4227373082360617
ENSG00000101150,0.7955052191316888,0.3724406420249965,0.42280489248593045
ENSG00000278769,0.7953436451256548,0.37248919969905614,0.42284105320392257
ENSG00000179428,0.7953127064219716,0.3724984986868084,0.42284105320392257
ENSG00000241119,0.7951078173394253,0.37256008868380264,0.4228962062118122
ENSG00000275160,0.7948452410159987,0.3726390403896961,0.42297106210923135
ENSG00000259080,0.7947312643914977,0.3726733182781562,0.42298044451183764
ENSG00000112096,0.7947452415494985,0.3726691144818641,0.42298044451183764
ENSG00000283167,0.7936696374376873,0.37299280921516265,0.4233282896979766
ENSG00000251191,0.7927701994744294,0.37326379030682244,0.42362105626599944
ENSG00000138363,0.7919011913846332,0.3735258654263669,0.42390369527153243
ENSG00000285918,0.7914724298035466,0.3736552661261666,0.42403575144654865
ENSG00000245149,0.7913743418029956,0.37368487801455796,0.42405455887467997
ENSG00000183722,0.7911881228721479,0.3737411048869924,0.4241035664038649
ENSG00000239699,0.7903377076608686,0.37399802965947304,0.4243803049644249
ENSG00000052841,0.7898556259701458,0.37414378460045716,0.4245308827986905
ENSG00000145982,0.789594183161822,0.3742228638004593,0.4246057975968509
ENSG00000176401,0.7883445234816705,0.3746011750862275,0.42502021407180746
ENSG00000258752,0.7880804800022692,0.3746811779781378,0.4250961545510204
ENSG00000141741,0.787979919091378,0.3747116533666277,0.4251010705964861
ENSG00000196867,0.7880203327806032,0.3746994054177012,0.4251010705964861
ENSG00000138593,0.7870372413154108,0.3749975048205222,0.42541052224686143
ENSG00000079691,0.7868341097536931,0.37505914117538897,0.425465603589452
ENSG00000104432,0.7866090711540016,0.3751274413992727,0.4255282402925408
ENSG00000128039,0.7861543734515009,0.37526549746942517,0.4256699978619736
ENSG00000156711,0.7855348293586302,0.3754537192930689,0.42586864742080033
ENSG00000258785,0.7845970500172129,0.3757388754742297,0.4261772297343458
ENSG00000108950,0.7845085745321171,0.3757657944448376,0.42619289833769297
ENSG00000230042,0.7842670106242876,0.37583930489066153,0.4262614079739876
ENSG00000270062,0.7837971447222313,0.3759823479155858,0.426408771059795
ENSG00000163629,0.7836140308370727,0.3760381146696138,0.4264571456318715
ENSG00000213033,0.7826714489167221,0.37632535899430886,0.426768021661654
ENSG00000226042,0.7825891326623373,0.37635045885620877,0.42678160406295973
ENSG00000054690,0.7825114110230965,0.3763741598885062,0.4267880127441948
ENSG00000242259,0.7824845343372665,0.3763823563592722,0.4267880127441948
ENSG00000169951,0.7823683666662846,0.37641778641552825,0.4268133062480235
ENSG00000113073,0.7816550272873232,0.3766354511030561,0.4270452233299721
ENSG00000186075,0.7813640492796536,0.37672428944686676,0.42711634124029385
ENSG00000287207,0.7813635551577923,0.37672444033201613,0.42711634124029385
ENSG00000225703,0.7809860063467863,0.3768397535581852,0.4272321852199435
