gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Symbol,significant,direction
6500,6269.836969917221,0.01594401364640881,0.08679006145399616,0.19409394169168206,0.8461023252557777,0.9260004274834194,SKP1,False,up
5515,2147.876192105201,0.07566701188238198,0.09375213027952589,0.8538712800637606,0.3931763142222723,0.6059433376276946,PPP2CA,False,up
100500905,95.92601593222966,-0.0036022914118743017,0.19573635168799453,-0.025586527005351602,0.9795871324454019,0.9910799127873436,MIR3661,False,down
51265,198.9622962343374,-0.09875264218416381,0.15003639433715577,-0.759870125432978,0.44733222055500954,0.655608461023278,CDKL3,False,down
7320,1615.4675112623029,0.31248644638340933,0.1180376750094339,2.8571939353571176,0.004274046078816321,0.020041999108576694,UBE2B,False,up
91368,281.75353834528863,0.2503907264476284,0.13644884578935848,2.045715119765172,0.04078440727832941,0.12414554753430063,CDKN2AIPNL,False,up
23338,1963.7092145106371,0.29598125375078527,0.10390139883625443,3.0345113599795615,0.0024092568193466958,0.012304546154359629,JADE2,False,up
107986451,11.896356957926187,0.15126390290111189,0.42489407062411266,0.9637612076924974,0.3351656595476873,0.5489129361142306,LOC107986451,False,up
51128,1277.8277511454753,0.28538321694039276,0.10353439061474347,2.9277251941438944,0.0034145169115938337,0.016518982657576113,SAR1B,False,up
10802,1376.1882894003065,0.08018381127881842,0.1026392039062881,0.8367997761050621,0.4027051232817709,0.6149141444214876,SEC24A,False,up
819,1365.6353103985318,0.06377389546573191,0.10915229557354543,0.6304540069226477,0.5283975854456439,0.7209297647481228,CAMLG,False,up
9879,1578.5081270137212,0.12098907612691848,0.10235299142924538,1.2668807363383168,0.20519793772095984,0.40230178832254115,DDX46,False,up
134553,1891.704667376895,0.28310870505879804,0.09520293281831774,3.130951626053116,0.0017424085875852023,0.009318964466999192,C5orf24,False,up
79770,1612.5474473945274,0.2520080056609295,0.09567004402831834,2.7802342912586107,0.0054319692323703955,0.02446088077041572,TXNDC15,False,up
84105,94.9099058696392,0.02224743995540806,0.18939006883750967,0.14690521199856435,0.8832068379799584,0.9451305041037626,PCBD2,False,up
5307,111.68831498293753,-0.4096694058239118,0.23106899653653873,-2.260373867392259,0.023798056982577767,0.08101955956938783,PITX1,False,down
100996485,239.93536893389427,0.1514909000880253,0.14986782228126241,1.1724988263122489,0.24099684305760516,0.446291310603503,PITX1-AS1,False,up
9555,2262.7734693572593,0.06399412800131254,0.0926914483971317,0.7344952959818062,0.4626469260658814,0.6680568933236987,MACROH2A1,False,up
105379189,123.94245751024664,-0.216784869713554,0.2514864679678222,-1.2789687927726723,0.20090804558440756,0.3968552634326839,LOC105379189,False,down
7045,14498.117997526357,-0.416116166728164,0.11126942811777554,-3.9843976084425847,6.76515187273845e-05,0.0005315652589937132,TGFBI,False,down
4090,2523.523442850542,-0.12188404420659478,0.09945334269522386,-1.3138829721269745,0.1888855898058026,0.3800408034741808,SMAD5,False,down
6695,8546.803001835731,0.8610874814052965,0.12569618914546205,7.162923452817612,7.897445341387142e-13,2.029914155035828e-11,SPOCK1,False,up
26249,96.56504773096864,-0.20025474205584917,0.19911718151640614,-1.2722341859734536,0.203289924601468,0.39942371036699914,KLHL3,False,down
10949,3140.0427158682796,-0.04581079471343648,0.09458515335328374,-0.5153085300601445,0.6063374391648116,0.7798424266733176,HNRNPA0,False,down
27039,127.35591325315772,0.13106798822843008,0.17870298634317205,0.897880611600521,0.36924920219929735,0.5849582980004852,PKD2L2,False,up
51306,1643.1385037819527,0.03687150263020747,0.100281603871017,0.39250818503314416,0.6946827648103313,0.8414551608790966,FAM13B,False,up
100130172,37.05357423439751,-0.08702217693255018,0.28985811197588696,-0.5218909029005424,0.6017462926007183,0.7765877213771767,FAM13B-AS1,False,down
8382,49.752735880120774,-0.17365831085443073,0.2512510250086769,-1.0098904513258484,0.31254777795638644,0.5261897524642153,NME5,False,down
10902,1708.334312056203,-0.10798649850542112,0.0971006067292576,-1.1851059608106758,0.23597555458070052,0.4398433361994317,BRD8,False,down
10112,55.02587919157929,-0.0007823969792929692,0.23940742605745197,-0.006855845218032676,0.9945298698010472,0.9974214493492273,KIF20A,False,down
8697,740.7444090360102,-0.1388008592672669,0.11161963771482496,-1.3505397914609225,0.1768428988544849,0.36384563761414107,CDC23,False,down
995,16.57881884618788,0.017454447596005854,0.35048381689501845,0.10922692463627466,0.9130225052960672,0.9599426450159273,CDC25C,False,up
51307,1607.0210709318815,-0.012990890800581719,0.09895398618153771,-0.1431094383981645,0.8862037509078258,0.9468431674780592,FAM53C,False,down
51780,2532.6663247781653,0.035735855366287296,0.09275011394545285,0.40710296993353434,0.6839323621877903,0.8345087690592726,KDM3B,False,up
51308,490.52910052707443,0.189007293288488,0.12507545727480796,1.6617825775220343,0.09655637677291311,0.23746012123234456,REEP2,False,up
1958,881.899705907038,-0.6079635565408692,0.4586439130452793,-2.374828510060322,0.017557105135710672,0.06340188280477428,EGR1,False,down
2107,3767.9710505987186,0.2743231753326219,0.0920148566506352,3.131029460021048,0.0017419468526560626,0.009318964466999192,ETF1,False,up
3313,3876.1148856843706,-0.1640654996554129,0.09413220071929107,-1.8452418035823492,0.06500237193929831,0.17616214783737869,HSPA9,False,down
105379193,142.6789592523561,-0.26951152848204074,0.19023366376639358,-1.7485273111306778,0.0803727606701368,0.206616336753294,LOC105379193,False,down
1495,10251.420536428914,0.09976583346841476,0.08929271682525415,1.1780696402012465,0.23876884424461076,0.443468259389059,CTNNA1,False,up
26045,72.70745645978488,-3.9162328234301116,0.3888581412852833,-10.438869084416877,1.6476179587934155e-25,1.2800210331220738e-23,LRRTM2,True,down
64374,1366.898909079985,-0.12991567626862122,0.10434746061046021,-1.3356546599943282,0.181662175371459,0.37013961301221854,SIL1,False,down
9782,8586.840007639352,-0.14979403252919812,0.08772697563019839,-1.7892912487558452,0.07356792269827418,0.19333017869528185,MATR3,False,down
724102,72.53025291190329,0.036872265438875486,0.21091646805284575,0.2310511204513551,0.8172750879059972,0.9106236475944658,SNHG4,False,up
51247,1502.5362719376117,0.30084232139806805,0.1001964511296879,3.1772089779059867,0.0014869984512584603,0.00814167056789037,PAIP2,False,up
9963,11.422915915788394,-0.048638785568040036,0.3387390990820872,-0.3351922316743695,0.7374800816525926,0.8678574623541393,SLC23A1,False,down
389333,61.05456151704388,0.2544811197904174,0.24448343582177662,1.4404004430184687,0.14975413841907986,0.32518004928551136,PROB1,False,up
202051,44.80603488563135,-0.054973139850191,0.24466351965229088,-0.3339166886799118,0.7384424261468268,0.8681756945410662,SPATA24,False,down
202052,603.1333540861013,-0.1823675395066719,0.11485041674512006,-1.722950294535689,0.08489751403911841,0.21523260688412102,DNAJC18,False,down
340061,1604.9627633702275,0.5065953955813642,0.12885767912270243,4.228857436048872,2.3488111890053286e-05,0.0002035565939084193,STING1,False,up
7322,1514.4195794492994,0.26952302059851335,0.11091244071194388,2.606863556840275,0.009137576344428376,0.037419685695125576,UBE2D2,False,up
51523,876.6143570251634,-0.5440739961106439,0.11607417633312651,-4.947605300169923,7.513206164883204e-07,8.803007250389986e-06,CXXC5,False,down
100505636,42.61800276724057,0.01618985205853918,0.25417041722893047,0.09619207457332545,0.9233680252012761,0.9653016941318239,MALINC1,False,up
5813,1667.5830819177297,0.20977689913646766,0.09976529052079573,2.2361924973851988,0.025339164463411095,0.08516984014579758,PURA,False,up
492311,486.97690151526206,0.2747763739819091,0.1332919516965311,2.27917801104453,0.0226564856660327,0.07770061807159793,IGIP,False,up
84418,657.4942833792566,0.18176981903342757,0.11182364886680086,1.7575759685464412,0.07881968527806521,0.20353392902991327,CYSTM1,False,up
5201,1020.0566605830866,-0.05196029871969606,0.1010360349140184,-0.5510260160628468,0.5816158404159958,0.7618315755005709,PFDN1,False,down
1839,14.869122583785304,-0.28934412591164616,0.41601965708910177,-1.5389144847904126,0.12382517450010297,0.2844828539500834,HBEGF,False,down
404734,1477.2107868099765,-0.08664194352790408,0.09704639148225763,-0.9510358060728162,0.3415861997485703,0.5558914122535943,ANKHD1-EIF4EBP3,False,down
54882,1402.017528051199,-0.07268655874479465,0.09677829614848957,-0.8015022071360316,0.422840966829249,0.6346359803353843,ANKHD1,False,down
8637,151.0435867992133,0.02128360667417356,0.16225859311273172,0.15339770350188847,0.8780846557945761,0.9430513443562634,EIF4EBP3,False,up
10011,602.7416134272655,0.016582190175855622,0.11249327913712705,0.158810346527083,0.8738182969192875,0.9412743842962308,SRA1,False,up
10307,410.7844914057151,-0.0289098859697231,0.1199573656923032,-0.26637041582904064,0.7899539471537879,0.8953953553208057,APBB3,False,down
113829,1299.8593410828548,0.11795663846414954,0.09934698579707615,1.2593952251691074,0.2078876132536276,0.4055466198151018,SLC35A4,False,up
55374,444.75757518417754,0.24826962015082688,0.12065168647941313,2.242927427029395,0.02490149478495711,0.08398046158704639,TMCO6,False,up
929,29.625441151297597,0.5385730827246373,0.4567110834896781,2.214829246842394,0.02677178695352823,0.08896589780106,CD14,False,up
4695,409.10698474507285,0.2056955277966658,0.12524459537814703,1.8036153058880413,0.0712916349399112,0.1887672237940025,NDUFA2,False,up
3550,2377.8988682400086,0.07266640924171339,0.09661636447284024,0.7993359105313765,0.4240956615818945,0.6358117068239686,IK,False,up
100500820,87.38031972694743,-0.01240833921081246,0.21436294374412232,-0.0816629446797684,0.9349147457635979,0.9708675293653695,MIR3655,False,down
54853,704.7192226557471,0.012784042814040985,0.10629406462826861,0.13059565456651034,0.8960951804397455,0.9514839362829706,WDR55,False,up
373863,81.96286379723031,0.13262796042271593,0.20565694747199958,0.8421593016171214,0.39969879109490036,0.6120102630279514,DND1,False,up
3035,1201.7176702113481,0.06829083673092441,0.09879170572381434,0.7371158334239519,0.4610519112439514,0.6668194201200611,HARS1,False,up
23438,650.5925385476306,-0.024606312113646937,0.10877350679166672,-0.24534589212174346,0.8061886205765046,0.904445682311342,HARS2,False,down
153527,1618.6561675180642,0.011989835362526012,0.09657416459443365,0.13076213008631374,0.8959634815168595,0.9514612502753078,ZMAT2,False,up
56145,9.583680028597653,-0.014408323371489992,0.30515204981253125,-0.11080881814307901,0.9117679525519563,0.9594042441324598,PCDHA3,False,down
56144,9.19750708898824,0.010574817095090743,0.3938910443019801,0.07921252109293477,0.93686358549616,0.9716780430394634,PCDHA4,False,up
56139,10.04307106281228,0.11070518338609073,0.3464713203397426,0.7743229053335698,0.4387398616397159,0.6487436894461746,PCDHA10,False,up
56133,183.74209871944794,-0.12281817200829842,0.15344629122781983,-0.9306568601586721,0.3520310917389131,0.5667924047069675,PCDHB2,False,down
56132,38.057619749338386,-0.2915698408814474,0.3099446494238539,-1.5232889114711328,0.1276864400990499,0.2904904408901614,PCDHB3,False,down
56131,27.75603074467854,-0.04184266991671898,0.2922787444237593,-0.2596387089794417,0.7951424745563265,0.8979709381987501,PCDHB4,False,down
26167,39.75334130946347,-0.3610944705959848,0.3117111591692461,-1.7884633404098023,0.07370128509067839,0.19350373937569343,PCDHB5,False,down
56130,25.756663823351616,0.0404807100342517,0.2884857313448084,0.24234571171684816,0.8085122963776226,0.9052935922969613,PCDHB6,False,up
56129,82.13638527779464,-0.5164610991725099,0.23218534154876153,-2.7338518115123374,0.006259821007497717,0.027564221346103653,PCDHB7,False,down
56128,47.41130996184753,-0.2593236675873137,0.2677860736614291,-1.4203111008870772,0.1555171307969518,0.33356596876694783,PCDHB8,False,down
57717,113.67673880337443,-0.1821637617010062,0.18811705796287714,-1.2045982745257446,0.22835842315496335,0.43120666762228327,PCDHB16,False,down
56127,75.94016010638038,-0.11633096881050912,0.2107974535412628,-0.7311161790481675,0.46470819280503195,0.6699115848636231,PCDHB9,False,down
56126,95.7193598104536,-0.17950352794605076,0.19940653373134765,-1.1437313980685264,0.25273504785321455,0.4605117612365229,PCDHB10,False,down
56125,26.138602719089683,-0.14977557823855348,0.3108299663698839,-0.863327227931308,0.3879575779652171,0.601069380809028,PCDHB11,False,down
56124,22.195556556634298,-0.21019498401885672,0.3419039460543321,-1.1642423206080312,0.24432582403938907,0.450345996281644,PCDHB12,False,down
56123,100.7176206264163,-0.41188887891112724,0.21107560394359576,-2.388132318893853,0.016934243583542227,0.06165305372379702,PCDHB13,False,down
56122,137.96553753918639,-0.2338099467440455,0.1867633277035973,-1.5306331559927386,0.12586008252088135,0.28785424257229025,PCDHB14,False,down
54660,18.07717144827165,-0.17652658000590746,0.32771531158592915,-1.0474738352700008,0.2948810935330749,0.507009691971383,PCDHB18P,False,down
84054,10.280018090527856,0.004205375561683951,0.36405294756551543,0.028572704652308118,0.9772053817253777,0.9900255240013582,PCDHB19P,False,up
56121,31.41745651490298,-0.27618732615577407,0.30891887948224295,-1.4474910116006312,0.1477594520674172,0.32221611705737063,PCDHB15,False,down
6879,2292.715857829405,0.06256248830454965,0.0930435564061246,0.7111114983481386,0.4770151452321607,0.6806552668006185,TAF7,False,up
56114,594.6856616232001,-0.051613452570208315,0.11512727226966749,-0.4895865147067242,0.6244265208927566,0.7927395577120145,PCDHGA1,False,down
56113,814.6947864646711,-0.049818645713631086,0.10644692106523487,-0.5053628618457596,0.6133039983276924,0.7847506535468293,PCDHGA2,False,down
56112,629.7931168840837,-0.010341683348443017,0.11435322883699461,-0.09966522332753402,0.9206101107958319,0.9638658763367761,PCDHGA3,False,down
56104,663.4460595921614,-0.04047429091250761,0.10930245772452915,-0.401362019518676,0.6881536080720523,0.8371777539058414,PCDHGB1,False,down
56111,972.3320559545816,0.02945129729713264,0.10610857978358205,0.2981366261415453,0.7655988883158931,0.8825650759830608,PCDHGA4,False,up
56103,811.0477173861952,0.0021753810952355487,0.11037264379688067,0.020791803593423277,0.983411736112088,0.9929748986297785,PCDHGB2,False,up
56110,646.416324985417,-0.006983235233822311,0.11401128973136863,-0.06772762104513226,0.9460024613745128,0.9754695953202334,PCDHGA5,False,down
56102,729.7753829573023,-0.04544697200864752,0.11194504887113864,-0.4409966871117359,0.6592153953628561,0.8181842201945293,PCDHGB3,False,down
56109,677.8387151961751,-0.024733278031471313,0.10982601841552345,-0.24492929992128348,0.8065111744677225,0.904445682311342,PCDHGA6,False,down
56108,837.1943363476339,-0.020294206484111135,0.10631852266079628,-0.20660115108078084,0.8363213612276316,0.920311013659986,PCDHGA7,False,down
8641,898.9817621790427,-0.06832522755850903,0.10491662139502288,-0.6998259046691868,0.4840360349744336,0.6870991248639238,PCDHGB4,False,down
9708,565.7557839840526,0.005744663029803882,0.1159441181114712,0.05294051532566634,0.9577793030795559,0.9810839432709195,PCDHGA8,False,up
56101,1244.7748652126716,-0.03330555150326429,0.0997619212964447,-0.3588793243021342,0.7196853675243562,0.8563238036352239,PCDHGB5,False,down
56107,644.824997435822,-0.017120430981110865,0.11057849839475034,-0.16850249577897855,0.8661879803969659,0.936598022959257,PCDHGA9,False,down
56100,683.8483790094274,-0.036388261922436035,0.11120319112504577,-0.3563392119283484,0.7215865471331762,0.857635857273414,PCDHGB6,False,down
56106,1176.7786459225854,-0.08711632405415366,0.1059029931405981,-0.8871727660918531,0.3749858924255356,0.5901434151531356,PCDHGA10,False,down
56099,1827.5305867995617,-0.07409027204267069,0.10632431686249422,-0.7532811831290993,0.4512809637468752,0.6587594398427724,PCDHGB7,False,down
56105,1032.2707801120687,-0.010325176281335868,0.10378611697741325,-0.10712737063762055,0.9146879334814648,0.9606395560074791,PCDHGA11,False,down
26025,1588.4752770476387,-0.07572388234543936,0.09876344991423645,-0.8211849145880531,0.41154094790665774,0.6240871151151682,PCDHGA12,False,down
5098,3795.0191991494257,0.0033373401721339957,0.08994184668732576,0.04024939430685638,0.967894298547773,0.9854316339233185,PCDHGC3,False,up
56098,527.7088766566067,-0.02603942132653535,0.11795467638919123,-0.2427304066695441,0.8082142506342305,0.9051474792654918,PCDHGC4,False,down
56097,552.9829345117179,-0.08102180765540105,0.11631380144613077,-0.7602571409645922,0.44710089521752394,0.6554568544376989,PCDHGC5,False,down
1729,2265.7162152603123,0.2669038672905904,0.0992275732399466,2.843539398919408,0.00446154929736649,0.020751979701100286,DIAPH1,False,up
8841,1162.3285814134892,-0.0344469142609768,0.0982048571103363,-0.3753126170059329,0.7074279838335733,0.8480579993867824,HDAC3,False,down
285613,115.30654606113575,0.4220179160541235,0.19311814005360825,2.584509455611921,0.009751763053329945,0.03941613718790287,RELL2,False,up
89848,807.4338006709052,0.3052388070100964,0.11141429563484956,2.940953587545732,0.003272035560916283,0.015964016214744872,FCHSD1,False,up
64411,394.21384549781664,-0.49792574649479837,0.13075317608733486,-4.091390703546434,4.287940236509981e-05,0.0003528344716559525,ARAP3,False,down
5097,22.26399409952214,-1.4036208325474817,0.505844355897128,-3.6076867439095954,0.00030893916934172596,0.0020438334689822585,PCDH1,True,down
9812,1310.5441787401994,-0.08091636889669729,0.10120001904479907,-0.859722436278817,0.389942064017022,0.6027902463118741,DELE1,False,down
51294,30.781810436608293,-0.05582169265613982,0.2878867657309709,-0.33726642004960067,0.7359160711750854,0.8666674277607851,PCDH12,False,down
9604,1238.6208657596208,0.27343804192852117,0.10866708892046724,2.691840163217829,0.007105899188358456,0.03055483502907462,RNF14,False,up
10007,2062.393871122523,-0.5385716253586013,0.11256398583791379,-5.046069225653185,4.5099206119943703e-07,5.536128170467396e-06,GNPDA1,False,down
80762,3814.4390958233494,0.36630705189097224,0.09767151920902493,3.940494653357476,8.131376313158463e-05,0.0006246852885213542,NDFIP1,False,up
81848,164.51932752778788,0.23520338176095953,0.20695335526347994,1.4699009146445752,0.14158859183134334,0.31267329619912654,SPRY4,False,up
2246,240.17791618345572,0.9224609227815119,0.22147590127177577,4.651118664631787,3.3013928416251307e-06,3.474016006071301e-05,FGF1,False,up
23092,611.4078043462914,0.044002164553912,0.1305071495354159,0.37966058707127687,0.7041973802457282,0.8461849242038649,ARHGAP26,False,up
2908,3688.5801883271097,-0.9697457070170983,0.10058088679587063,-9.8561787491437,6.445588055658049e-23,3.998815007047999e-21,NR3C1,False,down
81555,2593.989346367352,-0.25752813399719987,0.10426614774236552,-2.6405514489563324,0.008277122412742206,0.03458225054567947,YIPF5,False,down
57528,98.36347175246381,-0.934556163929259,0.2755941817082125,-3.976197392374818,7.002600692921482e-05,0.0005472308751736149,KCTD16,False,down
153768,77.6888286534784,1.0513229123404488,0.264442915750038,4.480286437801478,7.454293328599023e-06,7.234901352748867e-05,PRELID2,True,up
153769,13.150045253315888,0.16391927059510833,0.41403078590915604,1.027948225991909,0.3039741825526415,0.5168220353396499,SH3RF2,False,up
51520,2376.911407891909,0.00944998874915232,0.10300731739153048,0.09735825734309388,0.9224418930107127,0.9648977503701975,LARS1,False,up
54439,923.6443918635368,0.049599872604608096,0.10433701044955322,0.510473667820961,0.6097196579044271,0.7822535847562042,RBM27,False,up
10915,1099.307315480428,-0.0824196944067366,0.10413979157722512,-0.8528527359875913,0.39374097479113346,0.6064221740574447,TCERG1,False,down
202374,307.19729521202873,-0.7188958126012122,0.16533043632224828,-4.7116804120582865,2.4568245863843378e-06,2.6532782493031104e-05,STK32A,False,down
1809,5944.100559873214,-0.5808648656455494,0.09653568150624185,-6.233632081173319,4.5574275017515463e-10,8.60919519416308e-09,DPYSL3,False,down
102546294,8.460298354593554,-0.08051337168349737,0.36291984501325925,-0.585503789725322,0.5582090191485038,0.7461389563089396,FBXO38-DT,False,down
81545,1086.576935400392,-0.03723865232215808,0.10579654563255803,-0.3797286415528716,0.7041468570156819,0.8461849242038649,FBXO38,False,down
154,14.842594394374165,-0.08357085039868332,0.3453167084204418,-0.5410528185105004,0.5884711773680051,0.7667332545510148,ADRB2,False,down
79628,44.88079508995716,0.9643548240258519,0.3754493353953118,3.277196185436756,0.0010484349385923857,0.005998268104469177,SH3TC2,False,up
22885,2840.3904295125376,-0.21564011785660653,0.12571436227990998,-1.9017082139329233,0.0572093114360309,0.16059391183874103,ABLIM3,False,down
134265,651.4733402231946,1.68891969793933,0.1831906612909192,9.60264420671784,7.791933216188051e-22,4.449916297337593e-20,AFAP1L1,True,up
134266,263.12770330804204,-0.21033419008009963,0.14568576454020005,-1.6432698545463773,0.10032711251688244,0.2447442304920327,GRPEL2,False,down
78991,207.24839704333374,0.059022254251883476,0.15671266393263167,0.4401683905313917,0.6598151516692083,0.81869294394524,PCYOX1L,False,up
728264,42.55370116622222,0.21741275185618603,0.3048181392414846,1.2054530330264859,0.22802845893581658,0.43103976668851696,CARMN,False,up
1452,7546.912511662006,0.00776029171064855,0.08954990813567465,0.09081299465580248,0.9276411844766483,0.9672345993995982,CSNK1A1,False,up
389337,255.72120693890116,-0.531501556007806,0.17972332875975533,-3.373607334624477,0.0007419011595367904,0.004440325901520718,ARHGEF37,False,down
1836,875.8926380328352,0.33272101385326375,0.11051576383135636,3.2143291454681497,0.001307497008296509,0.00726729001034157,SLC26A2,False,up
81789,218.3839372352748,0.0732011172303011,0.15069564141435746,0.5650043105706655,0.5720708322372894,0.7561179997263504,TIGD6,False,up
22993,1369.0430683698355,0.0377128212016969,0.09752301188190103,0.41074987223604414,0.6812559533770202,0.8325388951954557,HMGXB3,False,up
5159,26568.682686202665,0.3556977893886048,0.09881405135191199,3.7776886399030856,0.00015829060069211256,0.001130918802873598,PDGFRB,False,up
1044,16.607301282706906,-0.1946257862184421,0.38998885643431397,-1.1356158309536168,0.2561173804097896,0.46399752730332366,CDX1,False,down
815,30.837762394302747,-2.4419434922752057,0.41845918164501994,-6.27338846155801,3.532740298254821e-10,6.769907991555655e-09,CAMK2A,True,down
340075,252.12547825842768,-1.75169636798921,0.17970963125792977,-10.019763776749391,1.2480087081705892e-23,8.153184162809906e-22,ARSI,True,down
6949,915.1437938951024,-0.13387785200920943,0.11559719239046193,-1.2716075371311237,0.2035125974488302,0.39972460633185,TCOF1,False,down
972,82.0464491945789,-0.23391442306242374,0.21809257426301362,-1.4006785195481597,0.16131022893389346,0.3419935486690671,CD74,False,down
6208,11849.456372164736,-0.026087338299482794,0.09423246174923659,-0.3080479642454824,0.7580458355196222,0.8789773054594346,RPS14,False,down
102546298,45.39527739649304,0.045051566064416085,0.30656584334986486,0.27176010452472554,0.7858064830221752,0.8933362608057118,NDST1-AS1,False,up
3340,10284.968950483399,0.2627801727128758,0.11379808060545682,2.518960027477164,0.011770201791926024,0.04601103134754037,NDST1,False,up
11346,6299.961762904529,-0.24688755081151076,0.11429856680805499,-2.350790061687735,0.018733600143858612,0.06661822715074835,SYNPO,False,down
91977,15.980247719775583,-0.37217337350320356,0.468083029224979,-1.788143370666448,0.07375287987819798,0.19358026468715273,MYOZ3,False,down
55696,670.6925360770285,-0.04709791997850363,0.10928144485064037,-0.466685900816015,0.6407246185444888,0.8043803680329596,RBM22,False,down
51164,1904.6072201580578,-0.017551858780079796,0.09604318455510838,-0.19504667752813437,0.845356405907632,0.9255879845536393,DCTN4,False,down
85027,1471.8880568048905,1.2559097312478016,0.10443113769710452,12.200502592869137,3.0891133048353346e-34,4.005859937480828e-32,SMIM3,True,up
91975,155.47194707432368,-0.402119749368233,0.17451835087789855,-2.6614794794569865,0.007779808290714288,0.03283052448983345,ZNF300,False,down
134466,37.50880395081609,-0.2517140329128887,0.2915538495094976,-1.3583045886363236,0.1743670548616444,0.3601998556951468,ZNF300P1,False,down
2878,16076.351581144329,3.7241198849890114,0.1463098904369075,25.815102419892124,6.001480498741047e-147,2.587688354044671e-143,GPX3,True,up
10318,3332.668322017668,0.5364878402123018,0.10081260871409661,5.542501870417349,2.981802180432141e-08,4.452566424754384e-07,TNIP1,False,up
309,18269.949719768745,0.9027737842622406,0.09403436149155632,9.784317852688881,1.3147885321528494e-22,7.928726508405662e-21,ANXA6,False,up
26112,2603.697857402667,2.9264511007396345,0.14138049920688534,20.968051888928375,1.2841551356994667e-97,1.5819874018149072e-94,CCDC69,True,up
105378230,72.07195461343679,2.7542754087691868,0.31851032865698914,8.949116422798665,3.583390656342354e-19,1.6794222459221896e-17,LOC105378230,True,up
2760,1945.8024733148156,0.3325380905801176,0.10271108762891908,3.4311603151161942,0.000601005305286905,0.0036783316182694287,GM2A,False,up
206358,1091.4272447009062,0.6800373434619212,0.11340845113066282,6.2507414510664985,4.085086569823922e-10,7.742361326346503e-09,SLC36A1,False,up
2196,21.68387436769856,0.03499250993606319,0.35791464077996743,0.21672346964152261,0.8284238565419798,0.9166534568092702,FAT2,False,up
6678,39631.12099059013,-0.5174689105794928,0.09389128883828404,-5.716839362468724,1.0852361772606769e-08,1.7411226371362694e-07,SPARC,False,down
101927096,682.3116242893268,-0.4899267801223163,0.16464217375324094,-3.363462392306158,0.0007697132273773516,0.004582410781006967,CLMAT3,False,down
475,774.7211356394976,-0.10524398010396863,0.10478913020402648,-1.0804755212479327,0.2799304816112741,0.4909799121544026,ATOX1,False,down
105378235,7.617218377189899,-0.19651958642601755,0.5014161806436311,-1.3569271622281387,0.1748043552720029,0.36088708587218504,ATOX1-AS1,False,down
100652758,85.12309817572043,-0.036622754654935544,0.2156255680553708,-0.2368586252232148,0.8127664689652732,0.9078202744002555,LOC100652758,False,down
10146,3713.751032922818,0.28523871679537727,0.09428885491974233,3.182829995552396,0.0014584321804851153,0.008003047984991022,G3BP1,False,up
2890,3748.578793065377,0.7253553841873749,0.33419716270839056,2.899857366355334,0.0037333250147900715,0.01782631686879412,GRIA1,False,up
10827,678.0225573211544,0.03610563533734939,0.11264310822038619,0.348641036492964,0.7273588157943166,0.861294713079614,FAM114A2,False,up
4238,1075.6042745066925,0.24014575990914983,0.10362590331538439,2.4688404691449866,0.013555163407701746,0.05157421206543834,MFAP3,False,up
55568,4027.7173383429513,0.4431272279521789,0.09625330507876123,4.807589873150685,1.5276075065894605e-06,1.7063890327816337e-05,GALNT10,False,up
386627,77.17745585236983,0.0762459644993772,0.24788840687355748,0.4680817271496907,0.639726146013806,0.803658992569231,SAP30L-AS1,False,up
79685,2162.0844157166002,0.24955516589481486,0.10053118067271545,2.633250530973295,0.008457193882120613,0.03519817154559223,SAP30L,False,up
23367,5239.72077539559,0.22965346836691042,0.09534022309565107,2.5431280115051607,0.010986497039083267,0.04346962937211955,LARP1,False,up
10826,2952.351811981368,0.20093119551366379,0.14651305434941495,1.56830222493074,0.11681061694028763,0.27280964645986594,FAXDC2,False,up
9337,1027.8360032571545,0.5669338783485063,0.13112988989052288,4.631902953207537,3.623199909906823e-06,3.7712328814823765e-05,CNOT8,False,up
25929,591.6633424832106,0.18097122049095404,0.11796195740179737,1.6675787339580654,0.09539938273137093,0.23545567709844878,GEMIN5,False,up
29093,284.9442608927016,0.031033121016645203,0.13350852023175852,0.25951164876399313,0.7952404953975362,0.8979709381987501,MRPL22,False,up
6444,2775.3845911973212,-1.1258171470625398,0.10902310909414167,-10.538291456885378,5.753463121609252e-26,4.747845859253338e-24,SGCD,True,down
153743,26.08015513428659,0.15171834033791562,0.2938592289259409,0.8819074995720118,0.3778268311606059,0.5927214259620674,PPP1R2B,False,up
84868,21.429204057538513,-0.07811581034882145,0.3355367989128594,-0.4858887915935796,0.6270460156525992,0.7947282945297163,HAVCR2,False,down
9443,213.89168392084662,-0.03378094108690575,0.1451690744744351,-0.2680930204492663,0.7886277181276009,0.8945976226352758,MED7,False,down
26999,366.0529583171019,-0.9942204976972542,0.14026535907039941,-7.359485589983726,1.8462028490501783e-13,5.102798163071863e-12,CYFIP2,False,down
8728,986.8295358075031,0.4512892789812508,0.14806054812852154,3.3847246998996328,0.0007124967567090822,0.004292152135159462,ADAM19,False,up
105377675,8.205130519291632,0.1083113722757479,0.41971893536317784,0.777617474002871,0.43679455648906074,0.6472957029706965,LOC105377675,False,up
54974,292.1671796287625,-0.11405217864453081,0.13541753457636846,-0.9452871410607294,0.3445123014925121,0.5593865245567085,THG1L,False,down
134353,169.01272569486264,0.27307889211855196,0.16983948969131424,1.885022065915702,0.059426858751623075,0.1652055178738303,LSM11,False,up
